instancia,abordagem,semente,n_vertices,p,r,iteracao,tempo_acumulado,melhor_cobertura,melhor_distancia
eil51.tsp,VNS com VND,0,51,6,8.6,3,0.061402082443237305,24,95
eil51.tsp,VNS com VND,0,51,6,8.6,4,0.07706832885742188,24,95
eil51.tsp,VNS com VND,0,51,6,8.6,5,0.09079551696777344,24,95
eil51.tsp,VNS com VND,0,51,6,8.6,6,0.10576486587524414,24,95
eil51.tsp,VNS com VND,0,51,6,8.6,7,0.12310552597045898,24,95
eil51.tsp,VNS com VND,0,51,6,8.6,8,0.1368858814239502,24,95
eil51.tsp,VNS com VND,0,51,6,8.6,9,0.15221047401428223,24,95
eil51.tsp,VNS com VND,0,51,6,8.6,10,0.16639304161071777,24,95
eil51.tsp,VNS com VND,1,51,6,8.6,0,0.0,24,122
eil51.tsp,VNS com VND,1,51,6,8.6,1,0.03531241416931152,24,95
eil51.tsp,VNS com VND,1,51,6,8.6,2,0.050147056579589844,24,95
eil51.tsp,VNS com VND,1,51,6,8.6,3,0.06916594505310059,24,95
eil51.tsp,VNS com VND,1,51,6,8.6,4,0.08281183242797852,24,95
eil51.tsp,VNS com VND,1,51,6,8.6,5,0.09528088569641113,24,95
eil51.tsp,VNS com VND,1,51,6,8.6,6,0.11149144172668457,24,95
eil51.tsp,VNS com VND,1,51,6,8.6,7,0.1297757625579834,24,95
eil51.tsp,VNS com VND,1,51,6,8.6,8,0.14297175407409668,24,95
eil51.tsp,VNS com VND,1,51,6,8.6,9,0.15983915328979492,24,95
eil51.tsp,VNS com VND,1,51,6,8.6,10,0.17866206169128418,24,95
eil51.tsp,VNS com VND,2,51,6,8.6,0,0.0,24,122
eil51.tsp,VNS com VND,2,51,6,8.6,1,0.03501701354980469,24,95
eil51.tsp,VNS com VND,2,51,6,8.6,2,0.05268979072570801,24,95
eil51.tsp,VNS com VND,2,51,6,8.6,3,0.06804537773132324,24,95
eil51.tsp,VNS com VND,2,51,6,8.6,4,0.08170056343078613,24,95
eil51.tsp,VNS com VND,2,51,6,8.6,5,0.10050344467163086,24,95
eil51.tsp,VNS com VND,2,51,6,8.6,6,0.12083816528320312,24,95
eil51.tsp,VNS com VND,2,51,6,8.6,7,0.13619136810302734,24,95
eil51.tsp,VNS com VND,2,51,6,8.6,8,0.15504956245422363,24,95
eil51.tsp,VNS com VND,2,51,6,8.6,9,0.1737830638885498,24,95
eil51.tsp,VNS com VND,2,51,6,8.6,10,0.18812942504882812,24,95
eil51.tsp,VNS com VND,3,51,6,8.6,0,0.0,24,122
eil51.tsp,VNS com VND,3,51,6,8.6,1,0.027325868606567383,24,98
eil51.tsp,VNS com VND,3,51,6,8.6,2,0.04620027542114258,24,98
eil51.tsp,VNS com VND,3,51,6,8.6,3,0.08202743530273438,24,95
eil51.tsp,VNS com VND,3,51,6,8.6,4,0.09778380393981934,24,95
eil51.tsp,VNS com VND,3,51,6,8.6,5,0.11609220504760742,24,95
eil51.tsp,VNS com VND,3,51,6,8.6,6,0.13091206550598145,24,95
eil51.tsp,VNS com VND,3,51,6,8.6,7,0.14816832542419434,24,95
eil51.tsp,VNS com VND,3,51,6,8.6,8,0.16190767288208008,24,95
eil51.tsp,VNS com VND,3,51,6,8.6,9,0.17952418327331543,24,95
eil51.tsp,VNS com VND,3,51,6,8.6,10,0.20072579383850098,24,95
eil51.tsp,VNS com VND,4,51,6,8.6,0,0.0,24,122
eil51.tsp,VNS com VND,4,51,6,8.6,1,0.020873069763183594,24,116
eil51.tsp,VNS com VND,4,51,6,8.6,2,0.0397038459777832,24,95
eil51.tsp,VNS com VND,4,51,6,8.6,3,0.0560612678527832,24,95
eil51.tsp,VNS com VND,4,51,6,8.6,4,0.07437968254089355,24,95
eil51.tsp,VNS com VND,4,51,6,8.6,5,0.09151172637939453,24,95
eil51.tsp,VNS com VND,4,51,6,8.6,6,0.11274075508117676,24,95
eil51.tsp,VNS com VND,4,51,6,8.6,7,0.12915349006652832,24,95
eil51.tsp,VNS com VND,4,51,6,8.6,8,0.14864325523376465,24,95
eil51.tsp,VNS com VND,4,51,6,8.6,9,0.16677188873291016,24,95
eil51.tsp,VNS com VND,4,51,6,8.6,10,0.18353748321533203,24,95
eil51.tsp,VNS com VND,5,51,6,8.6,0,0.0,24,122
eil51.tsp,VNS com VND,5,51,6,8.6,1,0.04153752326965332,24,95
eil51.tsp,VNS com VND,5,51,6,8.6,2,0.05708718299865723,24,95
eil51.tsp,VNS com VND,5,51,6,8.6,3,0.07506084442138672,24,95
eil51.tsp,VNS com VND,5,51,6,8.6,4,0.0949099063873291,24,95
eil51.tsp,VNS com VND,5,51,6,8.6,5,0.11304879188537598,24,95
eil51.tsp,VNS com VND,5,51,6,8.6,6,0.1294715404510498,24,95
eil51.tsp,VNS com VND,5,51,6,8.6,7,0.14267206192016602,24,95
eil51.tsp,VNS com VND,5,51,6,8.6,8,0.1622450351715088,24,95
eil51.tsp,VNS com VND,5,51,6,8.6,9,0.18124675750732422,24,95
eil51.tsp,VNS com VND,5,51,6,8.6,10,0.19948220252990723,24,95
eil51.tsp,VNS com VND,6,51,6,8.6,0,0.0,24,122
eil51.tsp,VNS com VND,6,51,6,8.6,1,0.028942108154296875,24,98
eil51.tsp,VNS com VND,6,51,6,8.6,2,0.04712533950805664,24,98
eil51.tsp,VNS com VND,6,51,6,8.6,3,0.06762862205505371,24,98
eil51.tsp,VNS com VND,6,51,6,8.6,4,0.10083651542663574,24,95
eil51.tsp,VNS com VND,6,51,6,8.6,5,0.11703157424926758,24,95
eil51.tsp,VNS com VND,6,51,6,8.6,6,0.13334274291992188,24,95
eil51.tsp,VNS com VND,6,51,6,8.6,7,0.14716839790344238,24,95
eil51.tsp,VNS com VND,6,51,6,8.6,8,0.16480302810668945,24,95
eil51.tsp,VNS com VND,6,51,6,8.6,9,0.18055105209350586,24,95
eil51.tsp,VNS com VND,6,51,6,8.6,10,0.2005784511566162,24,95
eil51.tsp,VNS com VND,7,51,6,8.6,0,0.0,24,122
eil51.tsp,VNS com VND,7,51,6,8.6,1,0.03240513801574707,24,95
eil51.tsp,VNS com VND,7,51,6,8.6,2,0.046250104904174805,24,95
eil51.tsp,VNS com VND,7,51,6,8.6,3,0.0633690357208252,24,95
eil51.tsp,VNS com VND,7,51,6,8.6,4,0.07946062088012695,24,95
eil51.tsp,VNS com VND,7,51,6,8.6,5,0.09240841865539551,24,95
eil51.tsp,VNS com VND,7,51,6,8.6,6,0.11036968231201172,24,95
eil51.tsp,VNS com VND,7,51,6,8.6,7,0.12672686576843262,24,95
eil51.tsp,VNS com VND,7,51,6,8.6,8,0.14528417587280273,24,95
eil51.tsp,VNS com VND,7,51,6,8.6,9,0.1645197868347168,24,95
eil51.tsp,VNS com VND,7,51,6,8.6,10,0.18230938911437988,24,95
eil51.tsp,VNS com VND,8,51,6,8.6,0,0.0,24,122
eil51.tsp,VNS com VND,8,51,6,8.6,1,0.027678251266479492,24,98
eil51.tsp,VNS com VND,8,51,6,8.6,2,0.054160118103027344,24,95
eil51.tsp,VNS com VND,8,51,6,8.6,3,0.0682837963104248,24,95
eil51.tsp,VNS com VND,8,51,6,8.6,4,0.0903937816619873,24,95
eil51.tsp,VNS com VND,8,51,6,8.6,5,0.1102595329284668,24,95
eil51.tsp,VNS com VND,8,51,6,8.6,6,0.1320796012878418,24,95
eil51.tsp,VNS com VND,8,51,6,8.6,7,0.14619803428649902,24,95
eil51.tsp,VNS com VND,8,51,6,8.6,8,0.1655440330505371,24,95
eil51.tsp,VNS com VND,8,51,6,8.6,9,0.18061351776123047,24,95
eil51.tsp,VNS com VND,8,51,6,8.6,10,0.19651389122009277,24,95
eil51.tsp,VNS com VND,9,51,6,8.6,0,0.0,24,122
eil51.tsp,VNS com VND,9,51,6,8.6,1,0.029030799865722656,24,95
eil51.tsp,VNS com VND,9,51,6,8.6,2,0.044481515884399414,24,95
eil51.tsp,VNS com VND,9,51,6,8.6,3,0.05943489074707031,24,95
eil51.tsp,VNS com VND,9,51,6,8.6,4,0.07340359687805176,24,95
eil51.tsp,VNS com VND,9,51,6,8.6,5,0.09050750732421875,24,95
eil51.tsp,VNS com VND,9,51,6,8.6,6,0.10622072219848633,24,95
eil51.tsp,VNS com VND,9,51,6,8.6,7,0.12213253974914551,24,95
eil51.tsp,VNS com VND,9,51,6,8.6,8,0.14080524444580078,24,95
eil51.tsp,VNS com VND,9,51,6,8.6,9,0.16087007522583008,24,95
eil51.tsp,VNS com VND,9,51,6,8.6,10,0.17658734321594238,24,95
kroA100.tsp,GRASP com VND,0,100,10,415.0,1,0.027054309844970703,78,8741
kroA100.tsp,GRASP com VND,0,100,10,415.0,2,0.06621074676513672,78,8741
kroA100.tsp,GRASP com VND,0,100,10,415.0,3,0.09317803382873535,78,8741
kroA100.tsp,GRASP com VND,0,100,10,415.0,4,0.1033179759979248,78,8741
kroA100.tsp,GRASP com VND,0,100,10,415.0,5,0.12009859085083008,78,8562
kroA100.tsp,GRASP com VND,0,100,10,415.0,6,0.14149069786071777,78,8562
kroA100.tsp,GRASP com VND,0,100,10,415.0,7,0.19107604026794434,78,8562
kroA100.tsp,GRASP com VND,0,100,10,415.0,8,0.21395635604858398,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,9,0.24212431907653809,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,10,0.25432324409484863,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,11,0.280590295791626,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,12,0.302809476852417,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,13,0.31478142738342285,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,14,0.3571963310241699,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,15,0.39588451385498047,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,16,0.40609264373779297,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,17,0.4231715202331543,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,18,0.4410979747772217,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,19,0.4900062084197998,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,20,0.5003194808959961,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,21,0.5088145732879639,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,22,0.5183587074279785,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,23,0.5267572402954102,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,24,0.5494046211242676,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,25,0.5695309638977051,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,26,0.5837628841400146,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,27,0.5946698188781738,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,28,0.6047430038452148,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,29,0.6278977394104004,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,30,0.6351048946380615,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,31,0.6588840484619141,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,32,0.6676270961761475,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,33,0.6754446029663086,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,34,0.7023532390594482,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,35,0.7198226451873779,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,36,0.7426269054412842,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,37,0.7738442420959473,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,38,0.7896924018859863,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,39,0.7972567081451416,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,40,0.8152668476104736,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,41,0.8436894416809082,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,42,0.8530910015106201,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,43,0.8976893424987793,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,44,0.9210431575775146,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,45,0.9458217620849609,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,46,0.9709181785583496,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,47,0.9812214374542236,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,48,1.0137794017791748,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,49,1.0472800731658936,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,50,1.0575509071350098,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,51,1.0664048194885254,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,52,1.0752005577087402,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,53,1.0860216617584229,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,54,1.0992395877838135,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,55,1.1095945835113525,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,56,1.1301400661468506,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,57,1.1576354503631592,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,58,1.1679167747497559,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,59,1.1757819652557373,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,60,1.185546636581421,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,61,1.2359018325805664,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,62,1.2435839176177979,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,63,1.266371488571167,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,64,1.2744112014770508,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,65,1.3011035919189453,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,66,1.3228487968444824,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,67,1.3573236465454102,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,68,1.3864200115203857,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,69,1.4049358367919922,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,70,1.4164979457855225,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,71,1.4235682487487793,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,72,1.4439630508422852,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,73,1.4520306587219238,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,74,1.4583497047424316,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,75,1.4667644500732422,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,76,1.4792797565460205,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,77,1.5233619213104248,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,78,1.5626471042633057,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,79,1.6069207191467285,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,80,1.6233761310577393,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,81,1.6348519325256348,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,82,1.6493778228759766,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,83,1.6844596862792969,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,84,1.7060160636901855,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,85,1.7149760723114014,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,86,1.7348449230194092,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,87,1.7418797016143799,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,88,1.761723279953003,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,89,1.7728497982025146,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,90,1.7969369888305664,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,91,1.817551612854004,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,92,1.8379433155059814,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,93,1.8644120693206787,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,94,1.8739185333251953,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,95,1.903710126876831,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,96,1.9120326042175293,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,97,1.923473834991455,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,98,1.934586763381958,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,99,1.9424128532409668,78,8488
kroA100.tsp,GRASP com VND,0,100,10,415.0,100,1.961951732635498,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,1,0.02071976661682129,77,8627
kroA100.tsp,GRASP com VND,1,100,10,415.0,2,0.029509782791137695,78,8670
kroA100.tsp,GRASP com VND,1,100,10,415.0,3,0.044681549072265625,78,8562
kroA100.tsp,GRASP com VND,1,100,10,415.0,4,0.06667113304138184,78,8562
kroA100.tsp,GRASP com VND,1,100,10,415.0,5,0.09542131423950195,78,8562
kroA100.tsp,GRASP com VND,1,100,10,415.0,6,0.10383892059326172,78,8562
kroA100.tsp,GRASP com VND,1,100,10,415.0,7,0.11443614959716797,78,8562
kroA100.tsp,GRASP com VND,1,100,10,415.0,8,0.12865972518920898,78,8562
kroA100.tsp,GRASP com VND,1,100,10,415.0,9,0.13663029670715332,78,8562
kroA100.tsp,GRASP com VND,1,100,10,415.0,10,0.1580793857574463,78,8562
kroA100.tsp,GRASP com VND,1,100,10,415.0,11,0.16762328147888184,78,8562
kroA100.tsp,GRASP com VND,1,100,10,415.0,12,0.17400813102722168,78,8562
kroA100.tsp,GRASP com VND,1,100,10,415.0,13,0.190690279006958,78,8562
kroA100.tsp,GRASP com VND,1,100,10,415.0,14,0.19879770278930664,78,8562
kroA100.tsp,GRASP com VND,1,100,10,415.0,15,0.2315843105316162,78,8562
kroA100.tsp,GRASP com VND,1,100,10,415.0,16,0.23841357231140137,78,8562
kroA100.tsp,GRASP com VND,1,100,10,415.0,17,0.25927066802978516,78,8562
kroA100.tsp,GRASP com VND,1,100,10,415.0,18,0.2688436508178711,78,8562
kroA100.tsp,GRASP com VND,1,100,10,415.0,19,0.30315089225769043,78,8562
kroA100.tsp,GRASP com VND,1,100,10,415.0,20,0.3214545249938965,78,8562
kroA100.tsp,GRASP com VND,1,100,10,415.0,21,0.3329508304595947,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,22,0.35286927223205566,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,23,0.3624563217163086,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,24,0.37086939811706543,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,25,0.3789093494415283,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,26,0.39513134956359863,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,27,0.41489410400390625,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,28,0.4408125877380371,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,29,0.4644052982330322,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,30,0.47808098793029785,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,31,0.48593974113464355,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,32,0.5077121257781982,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,33,0.5176975727081299,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,34,0.5533511638641357,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,35,0.5607473850250244,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,36,0.5709488391876221,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,37,0.5801942348480225,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,38,0.5929884910583496,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,39,0.6009833812713623,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,40,0.617896556854248,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,41,0.6710150241851807,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,42,0.6875448226928711,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,43,0.7444980144500732,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,44,0.8080794811248779,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,45,0.8169634342193604,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,46,0.8478114604949951,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,47,0.8572335243225098,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,48,0.9047143459320068,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,49,0.92763352394104,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,50,0.9392468929290771,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,51,0.9717135429382324,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,52,0.9926137924194336,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,53,1.0193204879760742,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,54,1.0387184619903564,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,55,1.053490400314331,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,56,1.0651829242706299,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,57,1.074190378189087,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,58,1.0907812118530273,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,59,1.116013765335083,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,60,1.1366019248962402,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,61,1.1457359790802002,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,62,1.161595106124878,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,63,1.1738667488098145,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,64,1.1829802989959717,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,65,1.204336404800415,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,66,1.215017557144165,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,67,1.2488439083099365,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,68,1.2577552795410156,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,69,1.2718548774719238,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,70,1.289090871810913,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,71,1.3046290874481201,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,72,1.3123235702514648,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,73,1.32993745803833,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,74,1.356459379196167,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,75,1.3834106922149658,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,76,1.3928563594818115,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,77,1.4018001556396484,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,78,1.4382092952728271,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,79,1.4461781978607178,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,80,1.4547383785247803,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,81,1.4750761985778809,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,82,1.5022075176239014,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,83,1.5108122825622559,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,84,1.5358295440673828,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,85,1.5568408966064453,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,86,1.5861454010009766,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,87,1.6138105392456055,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,88,1.6238243579864502,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,89,1.642376184463501,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,90,1.6573584079742432,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,91,1.6702167987823486,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,92,1.7022571563720703,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,93,1.7581522464752197,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,94,1.7848923206329346,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,95,1.8061439990997314,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,96,1.8197932243347168,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,97,1.8271207809448242,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,98,1.8461649417877197,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,99,1.8629040718078613,78,8488
kroA100.tsp,GRASP com VND,1,100,10,415.0,100,1.8717303276062012,78,8488
kroA100.tsp,GRASP com VND,2,100,10,415.0,1,0.0468297004699707,78,8488
kroA100.tsp,GRASP com VND,2,100,10,415.0,2,0.05537009239196777,78,8488
kroA100.tsp,GRASP com VND,2,100,10,415.0,3,0.06572294235229492,78,8488
kroA100.tsp,GRASP com VND,2,100,10,415.0,4,0.0743870735168457,78,8488
kroA100.tsp,GRASP com VND,2,100,10,415.0,5,0.13232827186584473,78,8488
kroA100.tsp,GRASP com VND,2,100,10,415.0,6,0.1398463249206543,78,8488
kroA100.tsp,GRASP com VND,2,100,10,415.0,7,0.1498548984527588,78,8488
kroA100.tsp,GRASP com VND,2,100,10,415.0,8,0.18437480926513672,78,8488
kroA100.tsp,GRASP com VND,2,100,10,415.0,9,0.2048642635345459,78,8488
kroA100.tsp,GRASP com VND,2,100,10,415.0,10,0.2523000240325928,78,8488
kroA100.tsp,GRASP com VND,2,100,10,415.0,11,0.26010704040527344,78,8488
kroA100.tsp,GRASP com VND,2,100,10,415.0,12,0.2908167839050293,78,8488
kroA100.tsp,GRASP com VND,2,100,10,415.0,13,0.30673813819885254,78,8488
kroA100.tsp,GRASP com VND,2,100,10,415.0,14,0.3309452533721924,78,8488
kroA100.tsp,GRASP com VND,2,100,10,415.0,15,0.3413350582122803,78,8488
kroA100.tsp,GRASP com VND,2,100,10,415.0,16,0.3613314628601074,78,8488
kroA100.tsp,GRASP com VND,2,100,10,415.0,17,0.38590526580810547,78,8488
kroA100.tsp,GRASP com VND,2,100,10,415.0,18,0.39744019508361816,78,8488
kroA100.tsp,GRASP com VND,2,100,10,415.0,19,0.4131960868835449,78,8488
kroA100.tsp,GRASP com VND,2,100,10,415.0,20,0.43677401542663574,78,8488
kroA100.tsp,GRASP com VND,2,100,10,415.0,21,0.4550812244415283,78,8488
kroA100.tsp,GRASP com VND,2,100,10,415.0,22,0.46292805671691895,78,8488
kroA100.tsp,GRASP com VND,2,100,10,415.0,23,0.47388768196105957,78,8488
kroA100.tsp,GRASP com VND,2,100,10,415.0,24,0.5116219520568848,78,8488
kroA100.tsp,GRASP com VND,2,100,10,415.0,25,0.520890474319458,78,8488
kroA100.tsp,GRASP com VND,2,100,10,415.0,26,0.534135103225708,78,8488
